time	O
due	O
to	O
genetic	O
drift.	O

Unlike	O
germ	O
cells,	O
telomerase	O
expression	O
in	O
adult	B
stem	I
cells	I
decreases	O
with	O
age,	O
causing	O
telomere	O
shortening	O
with	O
each	O
cell	O
division	O
[114].	O

This	O
fact	O
demonstrates	O
its	O
importance	O
for	O
stem	O
cell	O
maintenance,	O
although	O
a	O
role	O
in	O
regulating	O
the	O
balance	O
between	O
self-renewal	O
and	O
differentiation	O
of	O
stem	B
cells	I
has	O
also	O
been	O
described	O
[129].	O

If	O
Wnt/β-catenin	O
functionality	O
is	O
decreased,	O
the	O
progenitor	O
compartment	O
is	O
compromised	O
due	O
to	O
a	O
decline	O
of	O
the	O
stem	B
cell	I
self-renewal	O
ability	O
[138].	O

et	O
al.Cancer	O
induction	O
by	O
restriction	O
of	O
oncogene	O
expression	O
to	O
the	O
stem	B
cell	I
compartment.	O

et	O
al.Epidermal	O
growth	O
factor	O
receptor	O
and	O
Ink4a/Arf:	O
convergent	O
mechanisms	O
governing	O
terminal	O
differentiation	O
and	O
transformation	O
along	O
the	O
neural	B
stem	I
cell	I
to	O
astrocyte	O
axis.	O

The	O
longest	O
telomeres:	O
a	O
general	O
signature	O
of	O
adult	B
stem	I
cell	I
compartments.	O

Organ	O
aging	O
and	O
susceptibility	O
to	O
cancer	O
may	O
be	O
related	O
to	O
the	O
geometry	O
of	O
the	O
stem	B
cell	I
niche.	O

Bmi1	O
Enhances	O
Tumorigenicity	O
and	O
Cancer	B
Stem	I
Cell	I
Function	O
in	O
Pancreatic	O
Adenocarcinoma.	O

Bmi-1	O
Is	O
a	O
Crucial	O
Regulator	O
of	O
Prostate	B
Stem	I
Cell	I
Self-Renewal	O
and	O
Malignant	O
Transformation.	O

Tightrope	O
act:	O
autophagy	O
in	O
stem	B
cell	I
renewal,	O
differentiation,	O
proliferation,	O
and	O
aging.	O

Jang	O
HK,	O
Kim	O
BS	O
(2010)	O
Modulation	O
of	O
stem	B
cell	I
differentiation	O
with	O
biomaterials.	O

In	O
addition,	O
Pin1	O
is	O
required	O
not	O
only	O
for	O
the	O
stability	O
of	O
the	O
stem	B
cell	I
reprogramming	O
factors	O
Nanog,	O
Oct4,	O
and	O
MYC	O
but	O
also	O
for	O
inducing	O
and	O
maintaining	O
pluripotency	O
[28,	O
30–33].	O

This	O
implies	O
that	O
Pin1	O
can	O
maintain	O
the	O
leukemia	B
stem	I
cell	I
population	O
and	O
therefore	O
represent	O
an	O
ideal	O
target	O
for	O
the	O
effective	O
treatment	O
of	O
AML..	O

Changes	O
in	O
phenotype	O
and	O
proliferative	O
potential	O
of	O
human	O
acute	O
myeloblastic	O
leukemia	O
cells	O
in	O
culture	O
with	O
stem	B
cell	I
factor.	O

Aberrant	O
telomere	O
function	O
seems	O
to	O
directly	O
contribute	O
to	O
alveolar	B
stem	I
cell	I
failure,	O
defective	O
alveolar	O
repair	O
and	O
fibrosis	O
possibly	O
because	O
the	O
rate	O
of	O
cell	O
loss	O
exceeds	O
the	O
rate	O
of	O
replacement	O
[46–48].	O

Nintedanib	O
can	O
ameliorate	O
a	O
decline	O
in	O
forced	O
vital	O
capacity	O
(FVC)	O
in	O
patients	O
with	O
SSc	O
and	O
lung	O
fibrosis	O
[167],	O
and	O
autologous	B
stem	I
cell	I
transplantation	O
can	O
favorably	O
modify	O
disease	O
course	O
in	O
some	O
patients,	O
leading	O
to	O
remission	O
or	O
even	O
“cure”	O
[168].	O

Repair	O
and	O
regeneration	O
of	O
the	O
respiratory	O
system:	O
complexity,	O
plasticity,	O
and	O
mechanisms	O
of	O
lung	B
stem	I
cell	I
function.	O

reported	O
a	O
positive	O
role	O
of	O
stem	B
cell	I
factor	O
(SCF)	O
and	O
its	O
receptor	O
c-kit	O
in	O
promoting	O
ES	O
metastasis	O
(116).	O

ABCG2:	O
a	O
potential	O
marker	O
of	O
stem	O
cells	O
and	O
novel	O
target	O
in	O
stem	B
cell	I
and	O
cancer	O
therapy.	O

With	O
the	O
advance	O
of	O
m6A	O
sequence	O
technology,	O
m6A	O
modification	O
has	O
been	O
identified	O
in	O
the	O
mRNAs	O
of	O
more	O
than	O
7,000	O
genes	O
in	O
mammalian	O
organisms.8,9	O
Recently,	O
an	O
increasing	O
number	O
of	O
studies	O
have	O
revealed	O
that	O
m6A	O
modification	O
in	O
mRNAs	O
or	O
non-coding	O
RNAs	O
plays	O
pivotal	O
roles	O
in	O
stem	B
cell	I
self-renewal	O
and	O
tumorigenesis;	O
in	O
cell	O
growth	O
in	O
cancer;	O
and	O
in	O
the	O
fate	O
and	O
functions	O
of	O
RNA,	O
including	O
mRNA	O
stability,	O
splicing,	O
location,	O
and	O
translation,	O
RNA-protein	O
interactions,	O
and	O
primiRNA	O
processes.16,17,27,	O
28,	O
29,	O
30,	O
31	O
Li	O
et	O
al.32	O
verified	O
that	O
FTO,	O
a	O
key	O
RNA	O
demethylase,	O
was	O
highly	O
expressed	O
and	O
functioned	O
as	O
an	O
oncogene	O
via	O
regulation	O
of	O
ASB2	O
and	O
RARA	O
in	O
certain	O
subtypes	O
of	O
acute	O
myeloid	O
leukemia	O
(AML).	O

Tumor	B
stem	I
cells	I
derived	O
from	O
glioblastomas	O
cultured	O
in	O
bFGF	O
and	O
EGF	O
more	O
closely	O
mirror	O
the	O
phenotype	O
and	O
genotype	O
of	O
primary	O
tumors	O
than	O
do	O
serum-cultured	O
cell	O
lines.	O

More	O
recently,	O
ABC	O
drug	O
transporters	O
have	O
crossed	O
paths	O
with	O
models	O
of	O
cellular	O
selection	O
and	O
the	O
tumor	O
stem	B
cell	I
theory	O
(Dean	O
et	O
al.,	O
2005).	O

Further	O
evidence	O
favoring	O
the	O
concept	O
of	O
the	O
stem	B
cell	I
in	O
ascites	O
tumors	O
of	O
rats.	O

The	O
H2bΔIEC	O
mice	O
had	O
DNA	O
damage	O
to	O
intestinal	O
epithelial	O
cells	O
and	O
proliferative	O
exhaustion	O
of	O
the	O
intestinal	B
stem	I
cell	I
compartment	O
compared	O
with	O
controls	O
and	O
H2b/p53ΔIEC	O
mice.	O

Intestinal	O
epithelial	O
RNase	O
H2	O
deficiency	O
leads	O
to	O
a	O
p53-dependent	O
proliferative	O
exhaustion	O
of	O
the	O
intestinal	B
stem	I
cell	I
compartment	O
and	O
concomitant	O
deletion	O
of	O
p53	O
instigates	O
spontaneous	O
carcinogenesis.	O

CRC	O
originates	O
from	O
adult	O
stem	O
cells	O
that	O
maintain	O
lifelong	O
proliferation	O
and	O
are	O
particularly	O
prone	O
to	O
accumulate	O
hazardous	O
mutations.3,	O
4	O
A	O
direct	O
correlation	O
between	O
the	O
number	O
of	O
stem	B
cell	I
divisions	O
and	O
cancer	O
risk	O
over	O
a	O
range	O
of	O
tissues	O
has	O
been	O
reported.5.	O

Note	O
the	O
lack	O
of	O
cellular	O
proliferation	O
in	O
the	O
intestinal	B
stem	I
cell	I
niche	O
located	O
at	O
the	O
crypt	O
base	O
(arrow).	O

Note	O
the	O
lack	O
of	O
cellular	O
proliferation	O
in	O
the	O
intestinal	B
stem	I
cell	I
niche	O
located	O
at	O
the	O
crypt	O
base	O
(arrows).	O

Clobetasol	O
modulates	O
adult	B
neural	I
stem	I
cell	I
growth	O
via	O
canonical	O
hedgehog	O
pathway	O
activation.	O

However,	O
where	O
did	O
cancer	O
heterogeneity	O
come	O
from?	O
Several	O
hypotheses	O
have	O
been	O
proposed	O
in	O
an	O
attempt	O
to	O
explain	O
the	O
mechanisms	O
involved	O
in	O
the	O
cancer	O
heterogeneity,	O
and	O
all	O
of	O
them	O
are	O
related,	O
at	O
least	O
in	O
part,	O
to	O
the	O
prevalence	O
of	O
cancer	B
stem	I
cell	I
in	O
tumor	O
bulk,	O
asymmetric	O
division	O
presented	O
by	O
cancer	O
cells,	O
variations	O
in	O
the	O
genetic	O
signature,	O
modulation	O
of	O
gene	O
expression,	O
and	O
posttranslational	O
modifications	O
[11]..	O

Just	O
as	O
only	O
a	O
small	O
subpopulation	O
of	O
cancer	O
cells	O
resist	O
to	O
therapies,	O
a	O
small	O
portion	O
of	O
cancer	B
stem	I
cells	I
determine	O
cell	O
differentiation.	O

The	O
potential	O
use	O
of	O
mesenchymal	O
stem	O
cells	O
in	O
hematopoietic	O
stem	B
cell	I
transplantation.	O

These	O
pioneer	O
studies	O
suggested	O
that	O
AAV	O
vectors	O
could	O
be	O
also	O
used	O
for	O
stem	B
cell	I
correction	O
and	O
consequently	O
studies	O
of	O
biological	O
mechanisms	O
in	O
vitro	O
and	O
eventually	O
for	O
therapeutic	O
purposes	O
in	O
cell	O
therapy	O
approaches..	O

Polycomb	O
Cbx	O
Family	O
Members	O
Mediate	O
the	O
Balance	O
between	O
Haematopoietic	B
Stem	I
Cell	I
Self-Renewal	O
and	O
Differentiation.	O

These	O
cells	O
remain	O
the	O
gold	O
standard	O
for	O
all	O
studies	O
in	O
the	O
pluripotent	B
stem	I
cell	I
field,	O
although	O
their	O
use	O
has	O
been	O
restricted	O
by	O
ethical	O
concerns,	O
and	O
two	O
clinical	O
trials	O
have	O
been	O
launched	O
by	O
Advanced	O
Cell	O
Technology.	O

Differentiation	O
of	O
mouse	B
embryonic	I
stem	I
cells	I
to	O
hepatocyte-like	O
cells	O
by	O
co-culture	O
with	O
human	O
liver	O
nonparenchymal	O
cell	O
lines.	O

In	O
lola	O
mutants,	O
neurons	O
dedifferentiate,	O
turn	O
on	O
neural	B
stem	I
cell	I
genes,	O
and	O
begin	O
to	O
divide,	O
forming	O
tumors.	O

At	O
each	O
division,	O
cell-fate	O
determinants	O
are	O
segregated	O
from	O
the	O
neural	B
stem	I
cell	I
to	O
the	O
GMC.	O

Here,	O
we	O
show	O
that	O
the	O
BTB-Zn	O
finger	O
transcription	O
factor,	O
Lola	O
(Seeger	O
et	O
al.,	O
1993;	O
Giniger	O
et	O
al.,	O
1994),	O
binds	O
to	O
a	O
large	O
number	O
of	O
Prospero’s	O
targets,	O
including	O
genes	O
involved	O
both	O
in	O
stem	B
cell	I
self-renewal	O
and	O
differentiation.	O

This	O
is	O
intriguing	O
as	O
Lola-N	O
is	O
first	O
expressed	O
just	O
prior	O
to	O
the	O
GMC’s	O
terminal	O
division	O
(Figure	O
2F),	O
at	O
which	O
point	O
Prospero	O
would	O
already	O
have	O
repressed	O
neural	B
stem	I
cell	I
genes.	O

It	O
is	O
conceivable	O
that	O
Prospero	O
is	O
able	O
to	O
maintain	O
the	O
repression	O
of	O
neural	B
stem	I
cell	I
genes	O
in	O
the	O
central	O
brain	O
in	O
the	O
absence	O
of	O
Lola.	O

Lola-N	O
is	O
expressed	O
in	O
postmitotic	O
neurons,	O
implying	O
that	O
there	O
is	O
active	O
repression	O
of	O
stem	B
cell	I
genes	O
in	O
postmitotic	O
neurons	O
and	O
raising	O
the	O
possibility	O
that	O
lola	O
mutant	O
tumors	O
arise	O
through	O
the	O
dedifferentiation	O
of	O
neurons.	O

First,	O
Prospero	O
enters	O
the	O
nucleus	O
of	O
the	O
newly	O
born	O
GMC	O
and	O
initiates	O
the	O
repression	O
of	O
neural	B
stem	I
cell	I
genes.	O

We	O
show	O
that	O
Lola-N	O
is	O
a	O
potent	O
repressor	O
of	O
neural	B
stem	I
cell	I
genes.	O

We	O
hypothesize	O
that	O
Lola	O
maintains	O
the	O
repression	O
of	O
neural	B
stem	I
cell	I
genes	O
until	O
they	O
transition	O
to	O
a	O
more	O
permanent	O
“off	O
state.”	O
BTB-zinc	O
finger	O
proteins	O
are	O
known	O
to	O
recruit	O
HDACs,	O
and	O
this	O
may	O
be	O
the	O
mechanism	O
by	O
which	O
target	O
genes	O
are	O
more	O
permanently	O
locked	O
down.	O

Dividing	O
cellular	O
asymmetry:	O
asymmetric	O
cell	O
division	O
and	O
its	O
implications	O
for	O
stem	B
cells	I
and	O
cancer.	O

Increased	O
expression	O
of	O
the	O
adult	B
stem	I
cell	I
marker	O
Musashi-1	O
in	O
endometriosis	O
and	O
endometrial	O
carcinoma.	O

On	O
the	O
concept	O
of	O
stem	B
cell	I
and	O
a	O
model	O
of	O
functional-morphological	O
structure	O
of	O
the	O
endometrium.	O

Activity	O
of	O
the	O
GCS	O
has	O
been	O
shown	O
to	O
be	O
important	O
for	O
the	O
maintenance	O
of	O
stem	B
cell	I
pluripotency	O
through	O
epigenetic	O
regulation	O
[128].	O

Adipocyte	O
lineage	O
cells	O
contribute	O
to	O
the	O
skin	B
stem	I
cell	I
niche	O
to	O
drive	O
hair	O
cycling.	O

It	O
is	O
also	O
known	O
to	O
upregulate	O
the	O
expression	O
of	O
cancer	B
stem	I
cell	I
markers	O
leading	O
to	O
high	O
metastatic	O
features	O
in	O
NPCs	O
(1).	O

Adoptive	O
transfer	O
of	O
cytomegalovirus-specific	O
CTL	O
to	O
stem	B
cell	I
transplant	O
patients	O
after	O
selection	O
by	O
HLA-peptide	O
tetramers.	O

Objectives:	O
This	O
study	O
aimed	O
analysing	O
high‐risk	O
neuroblastoma	O
recurrence	O
after	O
high	O
dose	O
chemotherapy	O
(HDC)	O
and	O
autologous	B
stem	I
cell	I
transplantation	O
(ASCT).	O

Bone‐marrow	O
of	O
10	O
healthy	O
pediatric	O
controls	O
was	O
collected	O
at	O
time	O
of	O
stem	B
cell	I
donation.	O

Methods:	O
Children	O
received	O
as	O
postoperative	O
induction	O
chemotherapy	O
two	O
cycles	O
of	O
etoposide	O
(500	O
mg/m2)	O
‐	O
carboplatine	O
(800	O
mg/m2),	O
followed	O
by	O
two	O
courses	O
of	O
thiotepa	O
(600mg/m2	O
per	O
course)	O
with	O
autologous	B
stem	I
cell	I
rescue.	O

Mouse	B
embryonic	I
stem	I
cells	I
cultured	O
under	O
serum‐free	O
of	O
embryoid	O
body‐like	O
aggregates	O
(SFEBq)	O
conditions	O
can	O
differentiate	O
into	O
many	O
cell	O
types	O
of	O
the	O
brain	O
including	O
cerebellar	O
progenitor	O
cells.	O

Nine	O
patients	O
received	O
multiagent	O
intensive	O
chemotherapy	O
per	O
the	O
Dana	O
Farber	O
Cancer	O
Institute	O
regimen	O
while	O
4	O
had	O
treatment	O
either	O
on	O
or	O
per	O
ACNS	O
0333	O
protocol	O
with	O
intensive	O
multiagent	O
chemotherapy	O
along	O
with	O
stem	B
cell	I
transplants.	O

Objectives:	O
To	O
examine	O
the	O
health	O
related	O
quality	O
of	O
life	O
(HRQL)	O
of	O
survivors	O
of	O
advanced	O
neuroblastoma	O
(AN)	O
who	O
underwent	O
intensive	O
chemotherapy	O
followed	O
by	O
myeloablative	O
therapy	O
with	O
autologous	B
stem	I
cell	I
transplant	O
(SCT)..	O

These	O
children	O
are	O
diagnosed	O
and	O
treated	O
in	O
5	O
paediatric	O
oncology	O
centres	O
(POC's)	O
and	O
2	O
centres	O
for	O
allogenic	B
stem	I
cell	I
transplantation.	O

Methods:	O
We	O
report	O
3	O
refractory	O
Langerhans	O
Cell	O
Histiocytosis	O
patient	O
who	O
were	O
treated	O
successfully	O
with	O
hematopoetic	B
stem	I
cell	I
transplantation	O
using	O
non	O
myeloablative	O
conditioning	O
regimen..	O

At	O
the	O
end	O
of	O
induction	O
therapy,	O
myeloablative	O
chemotherapy	O
with	O
autologous	B
stem	I
cell	I
rescue	O
followed	O
by	O
local	O
therapy	O
was	O
given.	O

Objectives:	O
In	O
the	O
recent	O
years	O
in	O
Japan,	O
an	O
increasing	O
number	O
of	O
patients	O
with	O
neuroblastoma	O
(NB)	O
are	O
being	O
treated	O
by	O
the	O
“delayed	O
local	O
treatment	O
(DL)	O
”	O
policy,	O
undergoing	O
surgery	O
after	O
the	O
completion	O
of	O
high‐dose	O
chemotherapy	O
with	O
hematopoietic	B
stem	I
cell	I
rescue	O
(HDC).	O

With	O
the	O
advent	O
of	O
comprehensive	O
treatment	O
approaches	O
that	O
include	O
intensive	O
induction	O
chemotherapy,	O
myeloablative	O
consolidation	O
therapy	O
with	O
stem	B
cell	I
rescue	O
and	O
targeted	O
therapy,	O
OS	O
rates	O
have	O
improved.	O

Currently,	O
the	O
OS	O
is	O
69.2%	O
for	O
patients	O
who	O
were	O
treated	O
with	O
tandem	O
HDHT	O
with	O
autologous	O
stem	B
cell	I
support.	O

Objectives:	O
Based	O
on	O
the	O
results	O
recent	O
of	O
investigations,	O
application	O
of	O
autologous	B
stem	I
cell	I
tandem	O
transplantation	O
(TT)	O
could	O
improve	O
the	O
treatment	O
results	O
of	O
patients	O
with	O
some	O
malignant	O
solid	O
tumors.	O

Post	O
rapid	O
cojec	O
mass	O
was	O
resected	O
followed	O
by	O
autologous	B
stem	I
cell	I
therapy	O
as	O
it	O
was	O
N	O
myc	O
amplified..	O

The	O
entire	O
cohort	O
(100%)	O
received	O
chemotherapy,	O
and	O
4	O
patients	O
(36%)	O
underwent	O
additional	O
high	O
dose	O
chemotherapy	O
with	O
autologous	B
stem	I
cell	I
rescue	O
(HDCT	O
&	O
ASCR)	O
with	O
melphalan,	O
etoposide,	O
and	O
carboplatin	O
(MECb).	O

Methods:	O
Children	O
were	O
eligible	O
for	O
early	O
palliative	O
care	O
consultation	O
if	O
they	O
had	O
a	O
high	O
risk	O
malignancy,	O
defined	O
as:	O
1)	O
relapsed	O
disease,	O
2)	O
need	O
for	O
stem	B
cell	I
transplantation	O
(SCT),	O
or	O
3)	O
newly	O
diagnosed	O
with	O
an	O
estimated	O
overall	O
survival	O
of	O
<	O
50%.	O

However,	O
its	O
ubiquitous	O
expression	O
and	O
high	O
degree	O
of	O
sequence	O
conservation	O
underline	O
a	O
wider	O
role,	O
which	O
has	O
been	O
recently	O
associated	O
with	O
the	O
regulation	O
of	O
stem	B
cell	I
differentiation24,	O
hepatic	O
cholesterol	O
uptake25,	O
haem	O
synthesis6,	O
cell	O
proliferation	O
and	O
programmed	O
demise26,27..	O

Taken	O
together,	O
the	O
RNA	O
sequencing	O
(RNA-seq)	O
and	O
5′	O
CAGE	O
data	O
from	O
the	O
ENCODE	O
Consortium	O
suggest	O
that	O
an	O
antisense	O
transcript,	O
hereafter	O
referred	O
to	O
as	O
the	O
hTERT	O
antisense	O
promoter-associated	O
(hTAPAS)	O
RNA,	O
was	O
detected	O
in	O
the	O
hTERT	O
promoter	O
region	O
in	O
human	B
embryonic	I
stem	I
cells	I
and	O
in	O
some	O
but	O
not	O
all	O
cancer	O
cell	O
lines.	O

Importantly,	O
an	O
early	O
study	O
also	O
indicated	O
that	O
miR-181c-5p	O
might	O
have	O
a	O
key	O
role	O
in	O
the	O
cancer	B
stem	I
cell	I
formation19..	O

A	O
subset	O
of	O
gene	O
pool	O
shared	O
by	O
regulatory	O
networks	O
of	O
both	O
MYC	O
and	O
STAT3	O
was	O
found	O
to	O
participate,	O
in	O
part,	O
in	O
maintaining	B
stem	I
cell	I
phenotype,	O
cell	O
proliferation,	O
Warburg	O
effect	O
and	O
sustained	O
angiogenesis.	O

Compared	O
to	O
H1	B
embryonic	I
stem	I
cell	I
derived	O
neurons	O
and	O
an	O
unrelated	O
CAMK2A	O
wild-type	O
iPSC	O
control,	O
the	O
patient’s	O
iPSCs	O
were	O
equally	O
efficient	O
in	O
differentiating	O
into	O
mature	O
neurons	O
expressing	O
neuronal	O
markers	O
TUJ1	O
and	O
MAP2	O
after	O
21	O
days	O
of	O
in	O
vitro	O
differentiation	O
(Figure	O
2B).	O

There	O
is	O
potential	O
however,	O
as	O
effective	O
grafting	O
of	O
human	O
microglia	O
was	O
recently	O
accomplished	O
in	O
a	O
humanized	O
bone	O
marrow	O
chimera	O
in	O
which	O
human	O
interleukin-34	O
under	O
the	O
control	O
of	O
the	O
cytomegalovirus	O
promoter	O
drove	O
brain	O
reconstitution	O
of	O
human	B
stem	I
cell	I
derived	O
peripheral	O
macrophages	O
to	O
differentiate	O
into	O
human	O
microglial-like	O
cells	O
in	O
the	O
mouse	O
brain	O
[82].	O

The	O
major	O
advantage	O
in	O
the	O
use	O
of	O
the	O
direct	O
reprogramming	O
stays	O
in	O
controlling	O
the	O
resident	O
support	O
cells	O
of	O
adult	B
stem	I
cell	I
niches	O
inside	O
eventual	O
damaged	O
organs	O
or	O
old	O
tissues.	O

(2008)	O
Regulatory	O
networks	O
define	O
phenotypic	O
classes	O
of	O
human	B
stem	I
cell	I
lines.	O

Furthermore,	O
such	O
knowledge	O
may	O
also	O
increase	O
our	O
understanding	O
of	O
the	O
factors	O
involved	O
in	O
cardiomyogenic	B
stem	I
cell	I
differentiation,	O
and	O
may	O
thus	O
aid	O
in	O
the	O
development	O
of	O
regenerative	O
therapy	O
for	O
treatment	O
of	O
myocardial	O
infarction.	O

However,	O
one	O
of	O
the	O
main	O
challenges	O
is	O
cardiac	O
arrhythmias	O
associated	O
with	O
stem	B
cell	I
transplantation.	O

A	O
high	O
rate	O
of	O
transplanted	B
stem	I
cell	I
loss	O
(90%	O
within	O
the	O
first	O
few	O
days)	O
has	O
been	O
observed	O
[4,	O
5].	O

With	O
the	O
advances	O
in	O
3-D	O
culture	O
system,	O
aggregates	O
of	O
stem	B
cells	I
can	O
self-organize	O
into	O
retinal	O
organoids,	O
forming	O
optic	O
vesicles	O
or	O
optic	O
cups,	O
with	O
major	O
cell	O
types	O
self-patterning	O
into	O
a	O
polarized,	O
laminated	O
cytoarchitecture	O
highly	O
reminiscent	O
of	O
the	O
human	O
retina	O
in	O
vivo	O
[23,	O
24,	O
124–126].	O

and	O
Yamanaka	O
S.,	O
Induction	O
of	O
pluripotent	B
stem	I
cells	I
from	O
mouse	O
embryonic	O
and	O
adult	O
fibroblast	O
cultures	O
by	O
defined	O
factors,	O
Cell	O
126(4)	O
(2006),	O
663–676.	O

[123]	O
Yin	O
X.,	O
et	O
al.,	O
Engineering	O
Stem	O
Cell	O
Organoids,	O
Cell	B
Stem	I
Cell	I
18(1)	O
(2016),	O
25–38.	O

Cancer	B
stem	I
cells	I
of	O
CNS	O
origin	O
have	O
the	O
ability	O
to	O
grow	O
on	O
non-adherent	O
surfaces	O
and	O
give	O
rise	O
to	O
spherical	O
cell	O
colonies	O
known	O
as	O
neurospheres.	O

The	O
reliance	O
of	O
tumors	O
on	O
stem	B
cell	I
renewal	O
and	O
differentiation	O
potential	O
strongly	O
parallels	O
the	O
cellular	O
growth	O
and	O
differentiation	O
pathways	O
found	O
in	O
the	O
developing	O
CNS.	O

In	O
particular,	O
they	O
are	O
important	O
for	O
stem	B
cell	I
maintenance	O
and	O
have	O
been	O
attributed	O
roles	O
in	O
tissue	O
regeneration	O
and	O
tumorigenesis	O
(Kamachi	O
and	O
Kondoh,	O
2013).	O

Tumor	B
stem	I
cells	I
derived	O
from	O
glioblastomas	O
cultured	O
in	O
bFGF	O
and	O
EGF	O
more	O
closely	O
mirror	O
the	O
phenotype	O
and	O
genotype	O
of	O
primary	O
tumors	O
than	O
do	O
serum-cultured	O
cell	O
lines.	O

Roles	O
of	O
TGF-beta	O
family	O
signaling	O
in	O
stem	B
cell	I
renewal	O
and	O
differentiation.	O

Adhesive	O
and	O
mechanical	O
regulation	O
of	O
mesenchymal	B
stem	I
cell	I
differentiation	O
in	O
human	O
bone	O
marrow	O
and	O
periosteum-derived	O
progenitor	O
cells.	O

We	O
then	O
further	O
detected	O
the	O
expression	O
of	O
stem	B
cell	I
factors	O
involved	O
in	O
HCC.	O

b	O
GSK5959	O
reduced	O
the	O
expression	O
of	O
stem	B
cell	I
factors	O
in	O
Huh-7	O
cells	O
after	O
24-h	O
treatment.	O

More	O
importantly,	O
BRPF1	O
contributed	O
to	O
liver	O
cancer	O
stemness	O
by	O
increasing	O
the	O
expression	B
of	I
stem	I
cell	I
factors	O
and	O
promoting	O
self-renewal	O
ability.	O

Ki-67	O
is	O
required	O
for	O
maintenance	O
of	O
cancer	B
stem	I
cells	I
but	O
not	O
cell	O
proliferation.	O

In	O
many	O
muscle	O
disorders,	O
the	O
repeated	O
cycles	O
of	O
damage	O
and	O
repair	O
lead	O
to	O
stem	B
cell	I
dysfunction.	O

A	O
recent	O
hypothesis	O
to	O
explain	O
such	O
an	O
outcome	O
is	O
that	O
the	O
MuSC	O
pool	O
responsible	O
for	O
muscle	O
regeneration	O
gradually	O
becomes	O
less	O
efficient	O
at	O
responding	O
to	O
and	O
repairing	O
damage	O
as	O
a	O
result	O
of	O
stem	B
cell	I
defects	O
(Dumont	O
et	O
al.,	O
2015,	O
Sacco	O
et	O
al.,	O
2010).	O

An	O
optimized	O
technique	O
that	O
is	O
able	O
to	O
measure	O
telomere	O
length	O
in	O
a	O
muscle	O
cell	O
type-specific	O
way	O
would	O
be	O
an	O
invaluable	O
tool	O
to	O
study	O
the	O
involvement	O
of	O
stem	B
cells	I
in	O
the	O
onset	O
and	O
progression	O
of	O
DMD	O
as	O
well	O
as	O
other	O
skeletal	O
muscle	O
diseases..	O

However,	O
in	O
the	O
skeletal	O
muscle	O
field,	O
existing	O
methods	O
are	O
not	O
well	O
suited	O
for	O
stem	B
cell	I
analysis	O
due	O
to	O
technical	O
and	O
biological	O
limitations	O
of	O
the	O
muscles	O
(rare	O
population,	O
fragile	O
cells,	O
no	O
MuSC	O
expansion,	O
and	O
small	O
tissue	O
sample	O
availability).	O

While	O
similar	O
numbers	O
of	O
MuSCs	O
were	O
isolated	O
between	O
wild-type,	O
mdx,	O
and	O
mTRG2	O
mice	O
(Figure	O
4A),	O
a	O
comparison	O
of	O
mTRG2	O
mice	O
with	O
mdx/mTRG2	O
mice	O
did	O
show	O
a	O
decrease	O
in	O
MuSC	O
numbers	O
in	O
the	O
dystrophic	O
mice,	O
consistent	O
with	O
the	O
reported	O
difference	O
in	O
stem	B
cell	I
reserves	O
available	O
for	O
regeneration	O
during	O
the	O
progression	O
of	O
the	O
dystrophic	O
disease	O
(Sacco	O
et	O
al.,	O
2010)..	O

These	O
effects,	O
either	O
individually	O
or	O
in	O
combination,	O
contribute	O
to	O
stem	B
cell	I
dysfunction..	O

These	O
findings	O
support	O
the	O
notion	O
that	O
telomere	O
shortening	O
contributes	O
to	O
the	O
stem	B
cell	I
dysfunction	O
and	O
impaired	O
regeneration	O
observed	O
in	O
muscular	O
dystrophy.	O

Importantly,	O
utilizing	O
MuQ-FISH	O
will	O
allow	O
for	O
further	O
investigation	O
of	O
the	O
developmental	O
and	O
self-renewal	O
processes	O
and	O
pathways	O
involved	O
in	O
stem	B
cell	I
dysfunction	O
in	O
various	O
skeletal	O
muscle	O
disorders.	O

The	O
longest	O
telomeres:	O
a	O
general	O
signature	O
of	O
adult	B
stem	I
cell	I
compartments.	O

The	O
NOTCH	O
pathway	O
contributes	O
to	O
the	O
inhibition	O
of	O
cell	O
differentiation,	O
whereas	O
WNT	O
promotes	O
the	O
development	O
of	O
CSCs	O
originating	O
from	O
normal	B
stem	I
cells	I
and	O
non-stem	O
cancer	O
cells	O
[35,	O
36].	O

Chemoresistant	O
colorectal	O
cancer	O
cells,	O
the	O
cancer	B
stem	I
cell	I
phenotype,	O
and	O
increased	O
sensitivity	O
to	O
insulin-like	O
growth	O
factor-I	O
receptor	O
inhibition.	O

A	O
retinoic	O
acid-enhanced,	O
multicellular	O
human	O
blood-brain	O
barrier	O
model	O
derived	O
from	O
stem	B
cell	I
sources.	O

A	O
subset	O
of	O
midbrain	O
dopaminergic	O
neurons	O
degenerate	O
in	O
Parkinson’s	O
disease	O
and	O
are	O
therefore	O
of	O
particular	O
interest	O
for	O
neuro-regenerative	B
stem	I
cell	I
research	O
(reviewed	O
by,	O
e.g.,	O
Lindvall	O
2013;	O
Arenas	O
2014).	O

They	O
express	O
the	O
neural	B
stem	I
cell	I
markers	O
Nestin	O
(b),	O
